time,nHe2,vHe2,vthHe2,vC5,vthC5,vO6,vthO6,vFe10,vthFe10,HetoO,CtoO,FetoO
2005-05-20 03:44:10,0.095753,474.02,27.271,472.31,9.9602,473.13,11.861,469.0,15.92,18.424,0.32418,0.16051
2005-05-20 05:44:17,0.13977,474.32,25.498,470.84,10.994,470.64,11.796,460.98,21.238,43.704,0.3929,0.30608
2005-05-20 07:44:22,0.12538,465.52,25.725,461.17,20.488,462.14,22.38,470.49,32.537,68.437,0.65756,0.34854
2005-05-20 09:44:28,0.21484,469.22,25.413,468.29,20.239,468.0,19.639,468.95,27.156,92.038,0.58065,0.31237
2005-05-20 11:44:33,0.1695,468.78,15.221,464.14,13.756,465.74,12.222,463.84,25.437,49.945,0.43231,0.18801
2005-05-20 13:44:40,0.19366,468.26,19.773,462.21,17.829,464.94,9.2412,459.42,27.281,37.325,0.25463,0.14762
2005-05-20 15:44:45,0.16403,465.56,24.802,468.02,14.562,467.18,19.135,454.28,25.553,217.28,0.45496,0.85159
2005-05-20 17:44:51,0.23561,453.01,25.992,454.05,20.052,458.22,22.061,437.88,38.158,403.82,0.62313,0.76687
2005-05-20 19:44:56,0.18716,443.95,24.75,448.2,26.945,449.34,35.613,435.39,21.075,271.89,0.4938,0.4593
2005-05-20 21:45:01,0.12961,433.43,20.198,432.04,26.225,435.4,25.742,436.56,50.008,365.87,0.42308,0.60362
2005-05-20 23:45:08,0.13397,423.02,15.039,423.98,18.813,421.01,18.224,418.78,14.422,387.47,0.44367,0.45553
2005-05-21 01:45:14,0.094156,420.65,17.626,414.05,25.07,422.83,23.202,409.96,24.193,318.88,0.41781,0.58998
2005-05-21 03:45:19,0.16347,415.89,20.115,408.14,24.045,415.99,25.405,398.31,24.34,340.74,0.74704,0.34712
2005-05-21 05:45:24,0.20434,411.17,20.652,409.06,16.288,413.2,19.516,406.54,14.205,130.18,0.32715,0.33136
2005-05-21 07:45:31,0.20017,411.13,18.635,408.09,10.094,409.39,13.389,405.88,12.05,103.07,0.34313,0.3437
2005-05-21 09:45:36,0.11027,420.01,22.242,413.73,27.818,423.74,24.066,413.39,21.962,129.54,0.34355,0.29809
2005-05-21 11:45:42,0.12127,415.02,22.541,421.2,27.23,421.98,28.385,406.13,27.445,178.22,0.3366,0.45254
2005-05-21 13:45:47,0.19635,402.43,17.243,401.7,16.28,403.97,21.205,394.93,16.203,228.5,0.4234,0.3875
2005-05-21 15:45:52,0.21237,390.0,17.751,392.71,26.331,396.07,26.745,387.7,19.607,237.15,0.54973,0.37452
2005-05-21 17:45:59,0.23666,383.66,14.14,377.14,19.032,385.15,19.313,383.99,13.876,200.64,0.75468,0.42456
2005-05-21 19:46:05,0.27016,380.47,16.974,378.97,21.453,381.08,20.8,379.5,16.425,177.23,0.45932,0.41435
2005-05-21 21:46:09,0.32352,391.24,14.775,388.04,15.731,388.43,15.838,383.56,13.556,149.78,0.54116,0.25898
2005-05-21 23:46:15,0.35122,395.17,17.161,394.51,20.302,394.56,20.41,394.63,19.945,215.48,0.59888,0.27244
2005-05-22 01:46:22,0.27888,402.41,30.895,400.62,37.076,409.44,35.151,395.18,19.509,322.34,0.9091,0.16291
2005-05-22 03:46:27,0.25802,398.89,31.841,398.45,46.368,410.62,38.481,395.94,31.509,340.78,0.95205,0.084663
2005-05-22 05:46:33,0.16179,399.66,32.811,402.9,43.981,410.06,41.983,410.31,40.486,295.1,0.86491,0.07276
2005-05-22 07:46:38,0.14068,390.8,34.936,401.19,44.982,406.85,43.74,411.69,32.143,297.11,0.85043,0.09494
2005-05-22 09:46:43,0.10079,396.54,39.692,404.22,44.973,411.05,43.565,407.2,22.417,281.13,1.0943,0.12236
2005-05-22 11:46:50,0.1254,408.87,39.813,412.53,43.332,414.77,41.865,404.91,31.736,239.54,0.95689,0.16275
2005-05-22 13:46:56,0.15034,400.31,39.845,406.15,40.387,408.32,39.917,398.89,32.356,209.3,0.73845,0.11856
2005-05-22 15:47:00,0.1475,408.96,41.101,403.51,51.373,413.52,41.482,407.74,27.097,211.62,0.80585,0.14307
2005-05-22 17:47:06,0.08789,419.24,42.679,430.48,38.756,426.47,42.86,402.75,45.002,181.01,0.87709,0.27093
2005-05-22 19:47:13,0.078996,419.87,41.094,422.47,47.156,415.11,41.965,399.07,32.119,146.77,0.71174,0.23456
2005-05-22 21:47:18,0.056577,422.53,41.826,425.32,48.749,422.33,44.636,405.3,47.579,142.09,0.80885,0.19388
2005-05-22 23:47:24,0.04352,433.66,43.323,419.59,55.168,433.59,47.144,424.12,51.749,128.98,0.6751,0.16424
2005-05-23 01:47:29,0.041263,433.77,42.746,435.7,45.969,436.57,44.853,435.62,34.356,125.78,0.69106,0.14822
2005-05-23 03:47:34,0.0513,439.55,36.918,447.14,37.34,435.28,39.928,391.89,18.162,131.37,0.81474,0.084493
2005-05-23 09:47:51,0.01656,458.61,44.85,461.78,51.035,468.51,44.833,440.3,38.985,75.282,0.6924,0.11196
2005-05-23 11:47:57,0.02884,466.8,41.528,481.27,40.672,477.32,41.133,456.14,37.583,77.534,0.72541,0.15633
2005-05-23 13:48:04,0.018617,472.3,44.558,481.26,39.944,473.39,42.604,481.31,32.145,46.753,0.63111,0.16894
2005-05-23 15:48:15,0.013103,464.52,41.164,469.72,36.141,469.08,34.134,452.66,26.828,41.396,0.62472,0.12828
2005-05-23 17:48:25,0.015586,465.0,38.947,469.97,35.252,460.99,34.599,450.76,24.934,47.073,0.68999,0.22816
2005-05-23 19:48:31,0.019053,461.7,40.517,464.04,40.473,461.39,39.445,459.2,26.989,42.238,0.54248,0.1959
2005-05-23 21:48:36,0.013558,452.83,38.141,457.57,38.499,449.92,35.88,446.74,33.766,43.462,0.57506,0.19823
2005-05-23 23:48:41,0.014247,442.88,34.582,433.27,32.983,440.75,31.972,439.9,30.3,39.105,0.58667,0.18691
2005-05-24 01:48:46,0.012974,439.86,35.226,443.21,34.813,440.03,30.924,428.6,21.906,43.053,0.58052,0.20298
2005-05-24 03:48:53,0.011668,450.17,37.19,451.54,38.062,452.39,35.768,447.3,21.421,43.212,0.61701,0.24837
2005-05-24 05:48:59,0.011886,456.42,37.318,458.18,38.426,454.32,35.439,441.48,19.401,44.222,0.57919,0.22046
2005-05-24 07:49:03,0.032826,447.67,25.165,447.16,30.283,447.04,26.659,435.89,20.027,49.826,0.59836,0.14559
2005-05-24 09:49:09,0.0445,441.1,21.576,441.56,26.137,440.37,24.9,428.36,24.569,56.01,0.55374,0.15986
2005-05-24 11:49:16,0.0447,440.15,23.359,444.64,28.573,439.31,24.676,438.87,27.056,56.818,0.56961,0.15901
2005-05-24 13:49:21,0.039178,427.13,29.956,424.84,25.696,429.46,29.585,432.24,26.488,65.522,0.54738,0.20108
2005-05-24 15:49:26,0.035451,409.8,32.612,417.44,33.718,413.91,33.52,408.0,19.587,71.162,0.5877,0.20427
2005-05-24 17:49:43,0.042826,413.18,30.192,425.83,34.461,420.67,32.105,415.46,26.054,78.014,0.61066,0.19352
2005-05-24 19:49:48,0.086256,416.65,28.649,422.97,35.752,420.92,32.124,414.58,27.638,84.323,0.61692,0.19469
2005-05-24 21:49:53,0.23392,421.83,31.416,423.21,34.692,422.27,32.474,414.76,27.316,85.758,0.64491,0.17069
2005-05-24 23:49:58,0.25433,419.21,32.3,418.78,32.483,417.6,32.102,408.76,28.331,88.817,0.62539,0.16286
2005-05-25 01:50:05,0.23791,413.64,29.876,414.36,32.481,412.33,30.521,404.79,27.97,85.114,0.58503,0.14375
2005-05-25 03:50:11,0.1965,408.36,29.732,409.31,31.587,408.25,30.898,404.03,28.203,86.19,0.60609,0.1218
2005-05-25 05:50:15,0.21001,404.1,29.623,404.5,32.041,402.38,31.179,395.46,24.78,88.488,0.59523,0.13534
2005-05-25 07:50:21,0.16747,398.22,27.978,401.36,30.916,398.5,30.506,390.29,25.086,87.482,0.57661,0.12727
2005-05-25 09:50:28,0.26145,380.51,25.811,378.21,28.215,379.76,26.393,376.4,27.714,99.152,0.6643,0.078461
2005-05-25 11:50:33,0.22842,380.92,24.692,378.79,27.603,380.48,25.65,369.15,18.397,96.901,0.62672,0.10047
2005-05-25 13:50:38,0.2647,372.7,21.123,370.3,23.893,371.63,21.867,368.57,18.41,101.56,0.5982,0.10533
2005-05-25 15:50:44,0.18076,362.28,21.449,360.16,24.176,363.44,22.023,362.25,21.868,103.51,0.6661,0.1372
2005-05-25 17:50:49,0.15978,351.96,22.321,348.01,23.489,354.54,22.688,357.61,18.628,104.93,0.66456,0.14912
2005-05-25 19:50:53,0.13227,345.94,21.223,349.6,25.444,347.7,22.959,355.02,18.823,95.171,0.59847,0.17908
2005-05-25 21:50:57,0.092844,336.44,21.58,332.72,21.209,337.09,24.253,338.62,22.371,99.367,0.68969,0.15553
2005-05-25 23:51:01,0.10582,339.45,22.861,338.09,24.85,340.28,24.332,343.1,15.495,94.338,0.65399,0.19621
2005-05-26 01:51:05,0.10241,335.73,19.111,335.29,21.743,332.28,21.174,334.8,23.839,94.775,0.63608,0.17555
2005-05-26 03:51:09,0.099948,325.22,16.223,324.91,15.681,325.04,17.441,325.74,17.437,96.794,0.78443,0.17836
2005-05-26 05:51:12,0.096651,324.84,18.701,322.98,17.54,325.19,20.57,323.79,15.505,97.347,0.68264,0.21838
2005-05-26 07:51:16,0.12738,325.17,15.719,323.97,17.127,324.88,16.04,321.6,10.229,83.339,0.57303,0.19542
2005-05-26 09:51:21,0.090693,321.62,15.964,321.6,16.898,320.85,15.483,323.8,18.211,73.69,0.64941,0.21144
2005-05-26 11:51:25,0.092421,316.11,15.027,318.29,14.188,315.93,13.925,318.65,14.845,81.802,0.63939,0.19565
2005-05-26 13:51:29,0.11223,314.31,12.458,317.59,16.677,315.24,12.985,310.55,5.4923,79.228,0.56915,0.19917
2005-05-26 15:51:46,0.12274,321.7,9.1305,319.9,11.42,320.26,8.3759,318.02,4.8731,73.293,0.61406,0.33107
2005-05-26 17:51:50,0.1105,323.94,7.985,319.41,8.0609,322.62,4.7309,317.93,4.7955,74.626,0.6347,0.2593
2005-05-26 19:51:54,0.10769,320.94,7.5889,318.44,7.5006,319.92,7.3102,315.74,5.8379,68.57,0.58684,0.25892
2005-05-26 21:51:58,0.11722,314.58,8.8904,312.6,7.3882,311.4,7.81,309.76,6.5759,71.951,0.58831,0.23792
2005-05-26 23:52:01,0.12433,315.33,11.192,315.37,11.197,313.79,10.909,312.95,8.7361,83.047,0.73555,0.17833
2005-05-27 01:52:05,0.13047,307.77,11.304,306.61,13.982,305.4,9.7153,301.02,6.6944,80.484,0.57324,0.18743
2005-05-27 03:52:09,0.12843,309.04,9.6814,305.9,9.135,307.93,7.9075,305.06,6.61,55.085,0.46522,0.182
2005-05-27 05:52:12,0.12591,303.28,9.1918,301.1,8.1149,301.8,6.8927,297.44,1.8148,63.167,0.44214,0.14702
2005-05-27 07:52:16,0.13211,298.46,9.3324,296.3,9.3766,295.95,8.8991,294.25,6.5364,77.71,0.62579,0.18403
2005-05-27 09:52:20,0.16039,296.78,8.2164,294.91,7.6015,293.67,6.6876,286.72,7.8706,95.902,0.75341,0.22686
2005-05-27 11:52:24,0.15319,295.57,8.126,293.93,7.2034,292.47,6.5414,290.85,7.5658,79.531,0.61188,0.21349
2005-05-27 13:52:28,0.15029,295.91,8.821,294.05,11.397,293.84,6.5645,290.99,5.4787,59.063,0.49191,0.18197
2005-05-27 15:52:31,0.14201,299.16,9.4354,298.65,7.4785,298.02,7.5573,295.61,4.2363,58.469,0.47996,0.18991
2005-05-27 17:52:35,0.13479,293.37,8.9003,290.16,8.6293,290.63,5.9722,287.05,6.1119,56.662,0.57002,0.13995
2005-05-27 19:52:39,0.15455,287.39,7.4107,286.73,7.8315,284.67,6.7132,284.69,9.993,87.23,0.71726,0.2027
2005-05-27 21:52:43,0.13223,281.8,7.2917,280.47,7.2165,279.42,6.3824,275.38,8.7655,77.25,0.63285,0.15273
2005-05-27 23:52:48,0.13851,281.15,6.8564,278.48,10.552,279.35,5.8727,277.14,0.0,64.623,0.54198,0.1414
2005-05-28 01:52:52,0.12301,291.35,19.664,289.74,21.589,286.92,17.956,282.03,18.435,68.406,0.57574,0.12533
2005-05-28 03:52:56,0.19541,316.23,13.624,316.04,11.986,314.6,10.498,304.51,11.653,43.432,0.36705,0.10769
2005-05-28 05:53:00,0.18195,338.38,12.46,337.76,9.6762,336.25,6.9909,333.21,4.7081,38.024,0.3561,0.093014
2005-05-28 07:53:03,0.28992,352.51,26.41,350.08,21.682,348.28,20.751,342.68,22.244,67.567,0.63132,0.19586
2005-05-28 09:53:07,0.43537,375.39,25.476,372.44,23.987,369.9,22.81,361.89,22.503,80.263,0.73462,0.094898
2005-05-28 11:53:11,0.27412,385.6,38.982,382.95,37.826,377.84,36.028,368.85,34.448,65.13,0.65788,0.13055
2005-05-28 13:53:15,0.27423,457.06,53.711,468.76,53.508,455.89,53.941,455.2,47.476,89.358,0.62782,0.11749
2005-05-28 15:53:19,0.35154,507.8,52.466,513.06,53.475,506.36,51.141,501.32,48.338,100.57,0.64067,0.093121
2005-05-28 17:53:23,0.39138,501.41,49.213,506.48,51.157,506.17,48.91,500.57,37.27,117.56,0.73674,0.11218
2005-05-28 19:53:26,0.42215,487.02,46.908,492.09,48.67,491.21,45.946,485.9,37.98,102.65,0.65804,0.10972
2005-05-28 21:53:29,0.20044,475.58,46.745,487.08,44.846,484.06,44.729,501.72,38.148,119.77,0.67333,0.092257
2005-05-28 23:53:33,0.53124,423.22,33.893,430.56,37.704,427.36,37.887,423.88,31.312,118.94,0.70251,0.098903
2005-05-29 01:53:37,0.52636,413.47,32.211,420.2,37.294,416.27,34.815,418.8,30.528,117.95,0.67271,0.13639
2005-05-29 03:53:41,0.22405,384.51,24.13,386.02,25.995,382.14,26.245,378.09,24.246,89.675,0.52415,0.13847
2005-05-29 05:53:45,0.12568,376.46,20.712,372.44,21.458,373.25,22.044,371.8,25.081,93.324,0.5745,0.22566
2005-05-29 07:53:49,0.14218,404.85,46.12,388.43,43.505,394.11,47.661,395.94,46.232,101.01,0.54395,0.29837
2005-05-29 09:53:53,0.18744,493.32,27.695,499.23,30.043,496.75,32.467,490.43,44.486,89.21,0.43699,0.33808
2005-05-29 11:53:57,0.17749,503.98,26.674,500.04,27.132,502.82,29.995,508.82,45.184,57.39,0.30977,0.29553
2005-05-29 13:54:01,0.54127,509.06,45.427,508.77,45.73,504.9,43.559,504.02,52.609,87.623,0.4836,0.25706
2005-05-29 15:54:05,0.47216,542.57,48.77,534.39,49.895,540.53,50.723,537.86,55.61,94.811,0.66141,0.13605
2005-05-29 17:54:09,0.12821,537.03,44.72,534.46,49.561,533.84,46.782,527.73,43.299,88.385,0.78639,0.15463
2005-05-29 19:54:13,0.25701,527.29,40.354,525.17,33.697,525.78,36.428,516.98,41.371,70.499,0.47617,0.24028
2005-05-29 21:54:17,0.22925,504.97,39.987,503.37,36.817,509.99,38.39,513.53,41.364,77.937,0.54029,0.18958
2005-05-29 23:54:21,0.093737,506.2,42.632,507.03,40.538,499.84,40.675,497.23,44.378,73.543,0.55606,0.22147
2005-05-30 01:54:25,0.069148,486.94,25.528,489.33,36.538,489.43,33.649,490.39,46.536,97.401,0.61081,0.40888
2005-05-30 03:54:27,0.062939,481.79,27.805,470.75,21.492,472.07,23.265,477.24,29.191,45.975,0.30519,0.3662
2005-05-30 05:54:31,0.29111,459.91,28.452,458.02,35.126,459.78,39.713,446.82,31.982,203.89,0.95247,0.12483
2005-05-30 07:54:35,0.44015,457.93,31.788,460.99,36.337,460.18,39.215,450.01,39.398,186.62,0.66746,0.0758
2005-05-30 09:54:39,0.44539,450.06,28.275,449.14,27.507,450.11,32.931,426.59,46.245,224.6,0.88878,0.088155
2005-05-30 11:54:43,0.18259,449.56,21.802,450.01,12.26,448.63,12.315,440.9,19.155,88.32,0.30495,0.19837
2005-05-30 13:54:47,0.30031,444.14,31.765,459.18,22.048,459.85,19.968,446.68,26.25,160.06,0.48682,0.23614
2005-05-30 15:54:51,0.32579,449.66,28.174,445.88,22.565,448.62,25.371,447.06,36.237,312.74,0.56121,0.21297
2005-05-30 17:54:55,0.23594,444.58,27.213,439.99,14.188,439.66,17.193,429.88,30.596,140.99,0.4439,0.24779
2005-05-30 19:54:59,0.1538,447.31,19.872,441.07,12.84,439.46,14.765,431.26,14.796,130.84,0.30008,0.42261
2005-05-30 21:55:03,0.20025,483.63,34.845,487.06,36.864,485.61,43.214,465.99,58.299,298.4,0.70227,0.21731
2005-05-30 23:55:07,0.12808,492.32,30.259,487.17,27.718,494.95,28.162,473.4,50.415,173.45,0.74666,0.090237
2005-05-31 01:55:11,0.12485,478.32,33.469,484.52,40.48,489.84,43.733,500.0,36.648,242.42,0.86281,0.19329
2005-05-31 03:55:15,0.074645,476.94,22.566,477.96,24.417,481.66,19.109,481.48,16.339,143.27,0.57637,0.26552
2005-05-31 05:55:18,0.093966,470.84,20.98,470.8,15.163,470.64,13.802,466.62,25.75,50.599,0.36411,0.22446
2005-05-31 07:55:22,0.10185,459.42,19.012,468.14,7.7295,464.57,8.0332,455.4,17.829,20.451,0.36121,0.23289
2005-05-31 09:55:26,0.090177,461.8,21.179,466.54,9.4649,464.76,8.3289,457.16,15.721,12.41,0.33691,0.16919
2005-05-31 11:55:29,0.099675,459.14,19.34,455.73,9.7597,456.82,11.633,450.7,12.444,46.429,0.31647,0.23341
2005-05-31 13:55:33,0.092333,449.86,19.648,451.37,9.6191,449.39,11.684,444.3,14.316,46.787,0.34276,0.34058
2005-05-31 15:55:37,0.19785,460.53,20.13,456.89,18.297,459.55,17.662,453.07,23.214,138.57,0.6764,0.17641
2005-05-31 17:55:41,0.22346,463.02,18.085,456.86,15.269,461.43,9.8767,455.62,14.718,61.897,0.41671,0.087907
2005-05-31 19:55:44,0.13324,457.66,16.595,460.52,9.5522,462.24,6.3579,456.94,9.1431,29.257,0.29904,0.1221
2005-05-31 21:55:48,0.12102,453.74,14.076,454.71,7.5347,453.22,10.88,450.01,13.566,46.285,0.43389,0.20377
2005-05-31 23:55:52,0.14814,445.05,18.547,445.88,15.013,445.81,11.393,441.99,14.581,69.2,0.38392,0.11334
2005-06-01 01:55:56,0.15306,438.7,22.147,437.76,14.864,438.08,17.59,433.77,22.209,79.73,0.51536,0.16285
2005-06-01 03:56:00,0.14023,434.97,25.002,437.14,26.399,433.81,25.318,430.36,23.207,122.99,0.69468,0.17279
2005-06-01 05:56:04,0.13172,428.57,27.612,433.11,28.095,430.64,29.54,427.75,29.901,102.61,0.58536,0.27134
2005-06-01 07:56:08,0.15159,435.32,25.027,435.03,24.488,432.81,25.02,425.02,22.399,132.54,0.6792,0.15544
2005-06-01 09:56:12,0.20853,428.85,25.888,424.29,27.344,425.44,26.317,419.89,24.909,111.02,0.6163,0.19542
2005-06-01 11:56:16,0.20191,413.6,24.428,414.79,25.907,412.93,24.942,406.25,21.823,104.61,0.53589,0.24641
2005-06-01 13:56:20,0.1863,403.63,22.295,401.46,24.558,400.73,24.292,400.11,21.687,98.284,0.55421,0.21192
2005-06-01 15:56:24,0.17549,400.63,25.421,404.16,29.594,402.41,27.01,404.23,23.673,108.15,0.64065,0.19711
2005-06-01 17:56:28,0.16784,398.29,22.628,399.56,25.798,399.31,25.012,402.25,24.427,101.24,0.62405,0.18666
2005-06-01 19:56:30,0.21947,394.36,22.222,395.13,25.087,393.94,24.743,388.96,21.849,104.13,0.57559,0.21
2005-06-01 21:56:34,0.19607,387.21,23.734,388.7,25.265,387.23,25.21,386.46,22.228,101.56,0.54063,0.24073
2005-06-01 23:56:38,0.23727,377.6,20.7,375.11,22.427,377.67,22.295,377.72,19.691,99.907,0.47647,0.26181
2005-06-02 01:56:42,0.33513,383.76,20.229,385.87,24.744,382.83,22.44,378.81,20.506,99.253,0.55909,0.31091
2005-06-02 03:56:46,0.18667,380.58,19.177,383.11,26.986,380.7,22.552,372.22,15.094,97.243,0.52355,0.1937
2005-06-02 05:56:50,0.27683,382.32,21.05,383.88,25.724,382.72,23.323,378.75,19.718,94.22,0.5457,0.14969
2005-06-02 07:56:54,0.31976,377.71,20.855,381.18,25.371,378.86,23.137,372.34,20.253,97.305,0.56446,0.14842
2005-06-02 09:56:57,0.30708,374.01,23.696,375.76,25.78,376.04,24.595,381.35,22.31,97.459,0.61307,0.17318
2005-06-02 11:57:02,0.3003,382.92,21.658,385.9,27.266,383.78,23.483,385.28,22.034,98.01,0.55187,0.23096
2005-06-02 13:57:06,0.49395,400.09,26.9,396.49,29.246,398.67,26.537,392.96,23.587,99.395,0.59986,0.20328
2005-06-02 15:57:10,0.51867,401.42,26.518,400.46,29.957,401.29,28.176,391.5,21.704,96.091,0.62562,0.17132
2005-06-02 17:57:14,0.3394,407.13,35.252,410.71,37.437,408.9,39.337,399.29,31.403,99.329,0.59892,0.17746
2005-06-02 19:57:17,0.22106,420.47,35.711,419.65,40.756,424.16,41.182,421.13,34.031,100.97,0.71337,0.18516
2005-06-02 21:57:21,0.16047,450.64,36.706,456.28,40.138,453.39,39.912,449.79,32.556,102.2,0.66483,0.19323
2005-06-02 23:57:25,0.17237,470.17,35.755,475.76,39.964,473.43,37.645,469.79,33.571,94.853,0.63451,0.21283
2005-06-03 01:57:29,0.1756,471.56,34.018,475.61,36.712,476.44,36.329,472.57,29.217,87.554,0.60515,0.2127
2005-06-03 03:57:33,0.16142,469.7,33.235,476.4,36.799,473.35,34.368,467.8,27.403,87.164,0.60884,0.19129
2005-06-03 05:57:36,0.18732,471.85,31.933,475.88,36.11,473.29,33.07,468.81,27.579,80.76,0.58713,0.18457
2005-06-03 07:57:39,0.19749,467.12,32.197,467.34,36.501,466.18,33.955,459.32,30.785,87.223,0.61831,0.19445
2005-06-03 09:57:43,0.20452,453.45,29.006,455.43,32.987,455.14,31.749,453.37,29.885,86.96,0.59641,0.18108
2005-06-03 11:57:47,0.2181,441.55,29.433,449.7,31.96,446.39,32.034,441.23,25.082,95.513,0.67051,0.19983
2005-06-03 13:57:51,0.21315,436.18,28.692,437.51,34.313,439.23,31.635,428.63,22.64,95.394,0.64743,0.19083
2005-06-03 15:57:55,0.19833,421.75,28.619,426.23,31.569,428.04,31.478,415.79,25.422,107.06,0.72179,0.19719
2005-06-03 17:58:00,0.1938,421.58,26.401,422.0,30.903,421.75,29.174,412.67,24.918,99.987,0.60989,0.16762
2005-06-03 19:58:04,0.23586,419.95,25.099,415.22,31.578,412.76,29.054,405.12,23.989,106.77,0.68053,0.15441
2005-06-03 21:58:08,0.27988,409.31,26.068,408.65,29.334,406.3,28.251,397.75,22.7,119.15,0.75662,0.16746
2005-06-03 23:58:12,0.29955,393.75,22.652,391.48,29.09,394.9,25.806,385.23,20.379,112.99,0.70867,0.15719
2005-06-04 01:58:17,0.33633,391.94,20.873,394.2,24.823,390.84,23.162,385.69,21.336,116.28,0.65915,0.15495
2005-06-04 03:58:21,0.47977,387.68,22.505,386.63,24.484,386.41,23.512,384.04,19.588,104.82,0.6503,0.13167
2005-06-04 05:58:25,0.70534,387.86,23.838,389.45,24.766,387.37,24.802,382.37,23.817,101.27,0.61887,0.14393
2005-06-04 07:58:29,0.52312,374.92,22.571,377.87,24.786,376.05,23.321,373.91,22.348,108.66,0.54021,0.2105
2005-06-04 09:58:34,0.20356,375.8,20.383,373.96,19.133,378.01,15.188,369.59,16.654,55.489,0.38008,0.13723
2005-06-04 11:58:38,0.46472,409.92,24.026,402.98,16.745,404.56,14.772,402.05,12.506,68.915,0.47247,0.25134
2005-06-04 13:58:42,0.69757,440.9,37.767,431.68,38.048,436.84,34.997,425.71,37.785,67.629,0.45191,0.16148
2005-06-04 15:58:46,0.46534,521.35,53.899,529.75,52.977,523.36,54.527,509.7,54.682,99.169,0.62501,0.095354
2005-06-04 17:58:51,0.50078,527.01,51.754,529.55,54.475,525.32,51.438,524.24,57.494,92.937,0.68357,0.095262
2005-06-04 19:58:55,0.40374,508.38,50.267,512.48,56.117,511.05,50.6,514.71,52.828,94.542,0.65214,0.097276
2005-06-04 21:58:59,0.1861,565.25,62.894,573.07,64.572,568.29,59.778,568.87,63.919,88.739,0.66782,0.11252
2005-06-04 23:59:03,0.19873,606.81,60.904,610.86,60.314,599.55,56.344,601.29,52.517,87.531,0.60189,0.12464
2005-06-05 01:59:08,0.17753,620.3,58.348,620.73,61.9,618.69,52.463,621.29,49.855,89.272,0.62811,0.10979
2005-06-05 03:59:12,0.11822,629.32,59.364,635.87,63.539,630.95,54.424,635.31,54.546,89.603,0.60855,0.087613
2005-06-05 05:59:16,0.093163,649.84,63.284,660.13,61.386,650.85,58.94,655.77,56.055,67.254,0.53327,0.14024
2005-06-05 07:59:20,0.058915,657.36,60.832,662.97,58.155,655.34,54.411,653.95,47.043,56.344,0.58138,0.17322
2005-06-05 09:59:25,0.082645,643.53,58.86,641.85,58.826,637.88,54.09,636.87,62.689,68.179,0.58999,0.10314
2005-06-05 11:59:29,0.11582,663.44,57.285,665.0,54.543,656.06,51.302,656.85,53.353,66.186,0.61185,0.12395
2005-06-05 13:59:33,0.062324,666.71,56.565,669.85,57.022,663.27,50.518,657.03,39.511,70.497,0.62004,0.12443
2005-06-05 15:59:37,0.06872,668.49,58.165,667.21,60.463,664.11,52.795,660.61,54.183,66.351,0.6191,0.14184
2005-06-05 17:59:42,0.062086,676.28,59.997,678.36,57.279,673.4,56.739,670.43,66.109,66.99,0.66059,0.12808
2005-06-05 19:59:46,0.045326,660.49,60.383,676.38,60.449,660.53,54.064,685.59,55.381,62.968,0.63853,0.1337
2005-06-05 21:59:50,0.038854,647.97,57.395,649.21,53.201,649.43,50.72,656.3,55.6,69.094,0.55814,0.14812
2005-06-05 23:59:54,0.038854,644.85,58.581,647.66,54.937,641.95,52.699,653.12,46.274,65.87,0.61518,0.13956
2005-06-06 01:59:58,0.047832,627.86,53.576,633.14,57.147,631.44,49.999,637.85,41.982,70.907,0.64136,0.16432
2005-06-06 04:00:03,0.03926,617.33,48.832,620.4,52.774,612.77,44.755,614.45,39.065,62.506,0.59851,0.16612
2005-06-06 06:00:07,0.035186,612.27,46.614,610.2,52.376,607.82,42.394,606.44,36.118,62.659,0.63912,0.16364
2005-06-06 08:00:11,0.032309,599.87,48.474,605.94,46.446,600.26,45.579,594.74,44.556,64.392,0.59926,0.14329
2005-06-06 10:00:15,0.02851,576.84,50.327,585.6,50.127,578.81,49.531,599.01,39.61,70.713,0.59737,0.12602
2005-06-06 12:00:20,0.030681,523.08,48.959,526.35,49.514,523.88,47.793,545.27,32.31,79.165,0.60927,0.096298
